nom_dept,nom_com,insee_com,nom_station,code_station_ue,typologie,influence,nom_poll,id_poll_ue,metrique,date_debut,date_fin,valeur,unite,statut_valid,x,y,longitude,latitude,ObjectId
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,18,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,687
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,17,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,688
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,17,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,689
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,16,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,690
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,49,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,691
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,15,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,692
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,15,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,693
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,16,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,694
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,15,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,695
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,15,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,696
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,697
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,NA,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,698
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,699
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,700
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,21,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,701
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,25,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,702
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,25,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,703
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,23,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,704
Ardennes,Charleville-Mézières,8105,Charleville-Mézières,FR14051,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,23,µg/m3,1,823980,6962050,4.71916699941684,49.745276996626,705
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Dioxyde de soufre,1,mesure annuelle,2010/01/01 00:00:00+00,2011/01/01 00:00:00+00,5,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,706
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2010/01/01 00:00:00+00,2011/01/01 00:00:00+00,NA,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,707
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,23,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,708
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,21,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,709
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,23,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,710
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,19,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,711
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,21,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,712
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,18,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,713
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,18,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,714
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,18,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,715
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Particules PM10,5,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,16,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,716
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2010/01/01 00:00:00+00,2011/01/01 00:00:00+00,33,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,717
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,30,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,718
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,30,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,719
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,30,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,720
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,29,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,721
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,30,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,722
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,29,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,723
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,26,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,724
Vosges,Épinal,88160,Agglomération d'Epinal - Centre,FR30019,Urbaine,Fond,Particules PM10,5,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,14,µg/m3,1,956588,6791435,6.45281099934883,48.1727799961916,725
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Particules PM10,5,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,19,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,726
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Particules PM10,5,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,18,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,727
Vosges,Épinal,88160,Agglomération d'Epinal - Centre,FR30019,Urbaine,Fond,Particules PM10,5,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,15,µg/m3,1,956588,6791435,6.45281099934883,48.1727799961916,728
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Particules PM10,5,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,19,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,729
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Particules PM10,5,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,17,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,730
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2010/01/01 00:00:00+00,2011/01/01 00:00:00+00,25,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,731
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,25,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,732
Haut-Rhin,Colmar,68066,Colmar Centre,FR16054,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,47,µg/m3,1,1023850,6783842,7.35066699991735,48.0746419963794,733
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,24,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,734
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,23,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,735
Haut-Rhin,Colmar,68066,Colmar Sud,FR16064,Périurbaine,Fond,Ozone,7,mesure annuelle,2010/01/01 00:00:00+00,2011/01/01 00:00:00+00,48,µg/m3,1,1022603,6782747,7.33313899965342,48.0654139960918,736
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,20,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,737
Haut-Rhin,Colmar,68066,Colmar Sud,FR16064,Périurbaine,Fond,Ozone,7,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,47,µg/m3,1,1022603,6782747,7.33313899965342,48.0654139960918,738
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,19,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,739
Haut-Rhin,Colmar,68066,Colmar Sud,FR16064,Périurbaine,Fond,Ozone,7,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,50,µg/m3,1,1022603,6782747,7.33313899965342,48.0654139960918,740
Vosges,Épinal,88160,Agglomération d'Epinal - Centre,FR30019,Urbaine,Fond,Particules PM10,5,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,14,µg/m3,1,956588,6791435,6.45281099934883,48.1727799961916,741
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,20,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,742
Haut-Rhin,Colmar,68066,Colmar Sud,FR16064,Périurbaine,Fond,Ozone,7,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,49,µg/m3,1,1022603,6782747,7.33313899965342,48.0654139960918,743
Vosges,Épinal,88160,Agglomération d'Epinal - Centre,FR30019,Urbaine,Fond,Particules PM10,5,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,11,µg/m3,1,956588,6791435,6.45281099934883,48.1727799961916,744
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,18,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,745
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,17,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,746
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Dioxyde d'azote,8,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,17,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,747
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,748
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,NA,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,749
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,750
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,751
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,752
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,31,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,753
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,27,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,754
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,28,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,755
Moselle,Metz,57463,Agglomération de Metz - Est (Borny),FR01012,Urbaine,Fond,Oxydes d'azote,9,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,28,µg/m3,1,935291,6894855,6.22333600050786,49.1102829965523,756
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2010/01/01 00:00:00+00,2011/01/01 00:00:00+00,NA,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,757
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,758
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,NA,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,759
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,760
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,3,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,761
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,1,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,762
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,2,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,763
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,2,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,764
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,2,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,765
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde de soufre,1,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,766
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Particules PM10,5,mesure annuelle,2010/01/01 00:00:00+00,2011/01/01 00:00:00+00,NA,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,767
Moselle,Malroy,57438,Agglomération de Metz - Nord (Malroy),FR01060,Rurale proche,Industrielle,Dioxyde d'azote,8,mesure annuelle,2010/01/01 00:00:00+00,2011/01/01 00:00:00+00,NA,µg/m3,1,934248,6901332,6.21266899971419,49.1688499969529,768
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2010/01/01 00:00:00+00,2011/01/01 00:00:00+00,3,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,769
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,3,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,770
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,3,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,771
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,2,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,772
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,2,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,773
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,2,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,774
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,1,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,775
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,1,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,776
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,1,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,777
Moselle,Saint-Julien-lès-Metz,57616,Agglomération de Metz - Nord (St-Julien-lès-Metz),FR01022,Urbaine,Industrielle,Dioxyde de soufre,1,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,0,µg/m3,1,934022,6897122,6.20722500063605,49.1311149963094,778
