X,Y,objectid,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_wgs84,y_wgs84,x_reg,y_reg,ObjectId2
339464.334394456,6550437.67627816,1055,NORD,Wattignies,59648,Wattignies,FR11114,suburban,2,Ozone,7,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.04946,50.5977,703508,7055630,109
347949.105982719,6581677.93721372,1448,NORD,Halluin,59279,Halluin stade,FR11026,suburban,2,Dioxyde d'azote,8,20,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.12568,50.7755,708882,7075440,110
347949.105982719,6581677.93721372,1062,NORD,Halluin,59279,Halluin stade,FR11026,suburban,2,Ozone,7,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.12568,50.7755,708882,7075440,111
347949.105982719,6581677.93721372,1449,NORD,Halluin,59279,Halluin stade,FR11026,suburban,2,Ozone,7,37,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.12568,50.7755,708882,7075440,112
392148.509802189,6509606.85907271,2550,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Particules fines PM2.5,6001,12,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,113
354069.451586534,6569540.26423354,1452,NORD,Roubaix,59512,Roubaix Serres,FR11034,urban,4,Dioxyde d'azote,8,36,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.18066,50.7065,712785,7067770,114
254086.737735647,6425036.14212687,1084,SOMME,Amiens,80021,TRAFIC AMIENS,FR18079,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.2825,49.8772,648387,6975620,115
254086.737735647,6425036.14212687,1085,SOMME,Amiens,80021,TRAFIC AMIENS,FR18079,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.2825,49.8772,648387,6975620,116
254086.737735647,6425036.14212687,1086,SOMME,Amiens,80021,TRAFIC AMIENS,FR18079,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.2825,49.8772,648387,6975620,117
254086.737735647,6425036.14212687,1087,SOMME,Amiens,80021,TRAFIC AMIENS,FR18079,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.2825,49.8772,648387,6975620,118
442707.596130678,6494804.34110129,2551,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Dioxyde d'azote,8,13,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,119
178769.083459826,6571386.14823436,1096,PAS-DE-CALAIS,Boulogne-sur-Mer,62160,Boulogne Diderot,FR10030,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,1.60591,50.717,601372,7069790,120
178769.083459826,6571386.14823436,1097,PAS-DE-CALAIS,Boulogne-sur-Mer,62160,Boulogne Diderot,FR10030,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.60591,50.717,601372,7069790,121
178769.083459826,6571386.14823436,1098,PAS-DE-CALAIS,Boulogne-sur-Mer,62160,Boulogne Diderot,FR10030,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,1.60591,50.717,601372,7069790,122
178769.083459826,6571386.14823436,1099,PAS-DE-CALAIS,Boulogne-sur-Mer,62160,Boulogne Diderot,FR10030,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,1.60591,50.717,601372,7069790,123
442707.596130678,6494804.34110129,2552,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Ozone,7,49,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,124
269397.620499354,6629895.00668212,1108,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules fines PM2.5,6001,16,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,125
179316.775354529,6468715.87312226,1457,SOMME,Arrest,80029,Arrest,FR18039,rural-regional,2,Ozone,7,54,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,1.61083,50.1294,600568,7004340,126
365573.20776511,6420563.33509658,1458,AISNE,Saint-Quentin,2691,P. Roth St Quentin,FR18042,urban,2,Dioxyde d'azote,8,23,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.284,49.8513,720440,6972540,127
275448.948018876,6319025.42940557,1459,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Dioxyde d'azote,8,23,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,128
378033.198369602,6502367.93141441,2555,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Ozone,7,51,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,129
428583.379138827,6462275.94576193,2557,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Dioxyde d'azote,8,6,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,130
275448.948018876,6319025.42940557,1460,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Ozone,7,44,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,131
342281.830706434,6557999.67923712,1126,NORD,Lille,59350,Lille Leeds,FR11007,urban,4,Particules PM10,5,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.07477,50.6408,705298,7060430,132
342281.830706434,6557999.67923712,1127,NORD,Lille,59350,Lille Leeds,FR11007,urban,4,Particules PM10,5,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.07477,50.6408,705298,7060430,133
342281.830706434,6557999.67923712,1128,NORD,Lille,59350,Lille Leeds,FR11007,urban,4,Particules PM10,5,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.07477,50.6408,705298,7060430,134
342281.830706434,6557999.67923712,1129,NORD,Lille,59350,Lille Leeds,FR11007,urban,4,Particules PM10,5,,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.07477,50.6408,705298,7060430,135
275448.948018876,6319025.42940557,1461,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Particules PM10,5,22,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,136
280240.138902619,6325560.79194317,1462,OISE,Rieux,60539,SMVO Rieux,FR18046,suburban,1,Dioxyde de soufre,1,2,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.51744,49.2979,664893,6911030,137
428583.379138827,6462275.94576193,2558,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Ozone,7,52,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,138
256546.898482178,6429407.64900971,1464,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Dioxyde d'azote,8,20,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,139
354069.451586534,6569540.26423354,1146,NORD,Roubaix,59512,Roubaix Serres,FR11034,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.18066,50.7065,712785,7067770,140
256546.898482178,6429407.64900971,1465,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Ozone,7,46,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,141
256546.898482178,6429407.64900971,1151,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Particules PM10,5,20,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,142
256546.898482178,6429407.64900971,1466,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Particules PM10,5,24,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,143
178769.083459826,6571386.14823436,1156,PAS-DE-CALAIS,Boulogne-sur-Mer,62160,Boulogne Diderot,FR10030,urban,4,Particules PM10,5,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,1.60591,50.717,601372,7069790,144
178769.083459826,6571386.14823436,1157,PAS-DE-CALAIS,Boulogne-sur-Mer,62160,Boulogne Diderot,FR10030,urban,4,Particules PM10,5,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.60591,50.717,601372,7069790,145
178769.083459826,6571386.14823436,1158,PAS-DE-CALAIS,Boulogne-sur-Mer,62160,Boulogne Diderot,FR10030,urban,4,Particules PM10,5,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,1.60591,50.717,601372,7069790,146
232022.101465512,6349150.78415446,1467,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Dioxyde d'azote,8,35,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,147
232022.101465512,6349150.78415446,1468,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules PM10,5,24,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,148
428583.379138827,6462275.94576193,2560,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Particules fines PM2.5,6001,9,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,149
250579.060580751,6624726.07582164,1174,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Particules PM10,5,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,150
250579.060580751,6624726.07582164,1175,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Particules PM10,5,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,151
250579.060580751,6624726.07582164,1176,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Particules PM10,5,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,152
250579.060580751,6624726.07582164,1177,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Particules PM10,5,,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,153
381596.535269894,6525712.17391287,2561,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Dioxyde d'azote,8,,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,154
381596.535269894,6525712.17391287,2562,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Ozone,7,,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,155
315714.321033711,6520835.34875553,1186,PAS-DE-CALAIS,Lens,62498,Lens Varsovie,FR28115,suburban,4,Particules PM10,5,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.83611,50.4286,688338,7036800,156
315714.321033711,6520835.34875553,1187,PAS-DE-CALAIS,Lens,62498,Lens Varsovie,FR28115,suburban,4,Particules PM10,5,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.83611,50.4286,688338,7036800,157
315714.321033711,6520835.34875553,1188,PAS-DE-CALAIS,Lens,62498,Lens Varsovie,FR28115,suburban,4,Particules PM10,5,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.83611,50.4286,688338,7036800,158
269397.620499354,6629895.00668212,1110,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules fines PM2.5,6001,11,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,159
269397.620499354,6629895.00668212,1111,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules fines PM2.5,6001,12,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,160
221687.199940265,6552682.74502853,1132,PAS-DE-CALAIS,Campagne-lès-Boulonnais,62202,Campagne les B.,FR10132,rural-regional,2,Particules fines PM2.5,6001,14,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,1.99145,50.6105,628494,7057510,161
221687.199940265,6552682.74502853,1133,PAS-DE-CALAIS,Campagne-lès-Boulonnais,62202,Campagne les B.,FR10132,rural-regional,2,Particules fines PM2.5,6001,11,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.99145,50.6105,628494,7057510,162
221687.199940265,6552682.74502853,1134,PAS-DE-CALAIS,Campagne-lès-Boulonnais,62202,Campagne les B.,FR10132,rural-regional,2,Particules fines PM2.5,6001,12,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,1.99145,50.6105,628494,7057510,163
269397.620499354,6629895.00668212,2563,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules PM10,5,20,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,164
378033.198369602,6502367.93141441,2554,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Dioxyde d'azote,8,,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,165
392148.509802189,6509606.85907271,2549,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Particules PM10,5,22.8,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,166
347949.105982719,6581677.93721372,1060,NORD,Halluin,59279,Halluin stade,FR11026,suburban,2,Ozone,7,40,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.12568,50.7755,708882,7075440,167
347949.105982719,6581677.93721372,1061,NORD,Halluin,59279,Halluin stade,FR11026,suburban,2,Ozone,7,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.12568,50.7755,708882,7075440,168
354069.451586534,6569540.26423354,1145,NORD,Roubaix,59512,Roubaix Serres,FR11034,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.18066,50.7065,712785,7067770,169
339464.334394456,6550437.67627816,1057,NORD,Wattignies,59648,Wattignies,FR11114,suburban,2,Ozone,7,,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.04946,50.5977,703508,7055630,170
179316.775354529,6468715.87312226,1072,SOMME,Arrest,80029,Arrest,FR18039,rural-regional,2,Ozone,7,56,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,1.61083,50.1294,600568,7004340,171
179316.775354529,6468715.87312226,1073,SOMME,Arrest,80029,Arrest,FR18039,rural-regional,2,Ozone,7,60,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.61083,50.1294,600568,7004340,172
179316.775354529,6468715.87312226,1074,SOMME,Arrest,80029,Arrest,FR18039,rural-regional,2,Ozone,7,54,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,1.61083,50.1294,600568,7004340,173
179316.775354529,6468715.87312226,1075,SOMME,Arrest,80029,Arrest,FR18039,rural-regional,2,Ozone,7,58,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,1.61083,50.1294,600568,7004340,174
275448.948018876,6319025.42940557,1168,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Particules PM10,5,20,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,175
275448.948018876,6319025.42940557,1169,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Particules PM10,5,19,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,176
256546.898482178,6429407.64900971,1153,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Particules PM10,5,18.5,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,177
256546.898482178,6429407.64900971,1150,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Particules PM10,5,20,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,178
232022.101465512,6349150.78415446,1165,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules PM10,5,19.2,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,179
232022.101465512,6349150.78415446,1162,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules PM10,5,22,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,180
232022.101465512,6349150.78415446,1163,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules PM10,5,23,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,181
232022.101465512,6349150.78415446,1103,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules fines PM2.5,6001,14,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,182
232022.101465512,6349150.78415446,1104,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules fines PM2.5,6001,15,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,183
232022.101465512,6349150.78415446,1105,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules fines PM2.5,6001,14,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,184
293403.668688923,6539519.21403007,1090,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Particules fines PM2.5,6001,13,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,185
293403.668688923,6539519.21403007,1091,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Particules fines PM2.5,6001,14,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,186
293403.668688923,6539519.21403007,1092,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Particules fines PM2.5,6001,14,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,187
293403.668688923,6539519.21403007,1093,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Particules fines PM2.5,6001,13,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,188
442707.596130678,6494804.34110129,2553,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Particules PM10,5,16.4,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,189
378033.198369602,6502367.93141441,2556,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Particules PM10,5,18.4,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,190
428583.379138827,6462275.94576193,2559,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Particules PM10,5,16.2,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,191
354069.451586534,6569540.26423354,1453,NORD,Roubaix,59512,Roubaix Serres,FR11034,urban,4,Particules PM10,5,28.6,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.18066,50.7065,712785,7067770,192
275448.948018876,6319025.42940557,1170,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Particules PM10,5,19.1,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,193
275448.948018876,6319025.42940557,1171,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Particules PM10,5,18.8,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,194
315714.321033711,6520835.34875553,1189,PAS-DE-CALAIS,Lens,62498,Lens Varsovie,FR28115,suburban,4,Particules PM10,5,,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.83611,50.4286,688338,7036800,195
250579.060580751,6624726.07582164,2565,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Benzène,20,0.99,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,196
250579.060580751,6624726.07582164,2566,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Dioxyde d'azote,8,,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,197
312514.998868312,6499944.73990098,1470,PAS-DE-CALAIS,Saint-Laurent-Blangy,62753,St-Laurent-Blangy,FR28022,suburban,2,Dioxyde d'azote,8,20,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.80737,50.3089,686260,7023470,198
351664.950585399,6572652.13628609,1199,NORD,Tourcoing,59599,Tourcoing Centre,FR11027,urban,2,Particules PM10,5,24,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.15906,50.7242,711252,7069730,199
351664.950585399,6572652.13628609,1201,NORD,Tourcoing,59599,Tourcoing Centre,FR11027,urban,2,Particules PM10,5,23,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.15906,50.7242,711252,7069730,200
312514.998868312,6499944.73990098,1471,PAS-DE-CALAIS,Saint-Laurent-Blangy,62753,St-Laurent-Blangy,FR28022,suburban,2,Ozone,7,46,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.80737,50.3089,686260,7023470,201
293403.668688923,6539519.21403007,1473,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Dioxyde d'azote,8,20,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,202
293403.668688923,6539519.21403007,1474,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Ozone,7,47,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,203
275318.704214648,6555367.10534972,1222,PAS-DE-CALAIS,Isbergues,62473,ISBERGUES,FR28034,rural-nearcity,1,Particules PM10,5,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.47323,50.6258,662663,7058880,204
275318.704214648,6555367.10534972,1223,PAS-DE-CALAIS,Isbergues,62473,ISBERGUES,FR28034,rural-nearcity,1,Particules PM10,5,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.47323,50.6258,662663,7058880,205
293403.668688923,6539519.21403007,1475,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Particules fines PM2.5,6001,19,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,206
250579.060580751,6624726.07582164,2568,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Dioxyde de soufre,1,2,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,207
205170.727091267,6611976.99177327,2570,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules fines PM2.5,6001,10,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,208
259637.1275466,6627097.71506936,2571,NORD,Dunkerque,59183,St Pol mer - cheminots,FR10017,urban,2,Dioxyde d'azote,8,18,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.33236,51.0328,653062,7104320,209
259637.1275466,6627097.71506936,2572,NORD,Dunkerque,59183,St Pol mer - cheminots,FR10017,urban,2,Ozone,7,52,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.33236,51.0328,653062,7104320,210
179316.775354529,6468715.87312226,1258,SOMME,Arrest,80029,Arrest,FR18039,rural-regional,2,Particules PM10,5,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,1.61083,50.1294,600568,7004340,211
179316.775354529,6468715.87312226,1259,SOMME,Arrest,80029,Arrest,FR18039,rural-regional,2,Particules PM10,5,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.61083,50.1294,600568,7004340,212
