FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;PREVALENCIA;TASAx100;x_geo;y_geo;zbs_geo;PROVINCIA
2020-03-31;1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;13;0.288248337;-5.4905478;40.334521;BARCO DE AVILA;Ávila
2020-03-31;1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;23;0.501089325;-4.8384527;40.4092233;BURGOHONDO;Ávila
2020-03-31;1701;Gerencia de Ávila;170110;C.S. CANDELEDA;47;0.93831104;-5.2770352;40.1758101;CANDELEDA;Ávila
2020-03-31;1701;Gerencia de Ávila;170111;C.S. CEBREROS;94;1.084698823;-4.4395554;40.4517812;CEBREROS;Ávila
2020-03-31;1701;Gerencia de Ávila;170117;C.S. PIEDRAHITA;17;0.476190476;-5.308102;40.5423616;PIEDRAHITA;Ávila
2020-03-31;1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;124;1.412622465;-3.3925833;42.6158001;BRIVIESCA;Burgos
2020-03-31;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;138;1.198124674;-3.6969143;42.2629834;BURGOS RURAL SUR;Burgos
2020-03-31;1702;Gerencia de Burgos;170213;C.S. GAMONAL LAS TORRES;227;1.444387885;-3.6719481;42.3557004;GAMONAL LAS TORRES;Burgos
2020-03-31;1702;Gerencia de Burgos;170214;C.S. GARCIA LORCA;174;1.041729031;-3.6258658;42.352035;GARCIA LORCA;Burgos
2020-03-31;1702;Gerencia de Burgos;170215;C.S. HUERTA DE REY;3;0.224550898;-3.3753229;41.8011313;HUERTA DE REY;Burgos
2020-03-31;1702;Gerencia de Burgos;170216;C.S. LERMA;71;1.178032188;-3.7309756;41.9826165;LERMA;Burgos
2020-03-31;1702;Gerencia de Burgos;170219;C.S. MEDINA DE POMAR;43;0.639120095;-3.3979847;42.9017164;MEDINA DE POMAR;Burgos
2020-03-31;1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;12;0.631911532;-4.008123;42.17932;PAMPLIEGA;Burgos
2020-03-31;1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;20;0.633111744;-3.0397322;41.9837379;QUINTANAR SIERRA;Burgos
2020-03-31;1702;Gerencia de Burgos;170229;C.S. SEDANO;0;0.0;-3.7494493;42.7559832;SEDANO;Burgos
2020-03-31;1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;14;0.563607085;-4.0436158;42.5457831;VILLADIEGO;Burgos
2020-03-31;1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;23;0.622799892;-3.2710544;43.1138884;VALLE DE MENA;Burgos
2020-03-31;1703;Gerencia de León;170301;C.S. ARMUNIA;130;1.008142691;-5.6250478;42.4904947;ARMUNIA;León
2020-03-31;1703;Gerencia de León;170302;C.S. ASTORGA I;315;2.514167132;-6.0592017;42.472513;ASTORGA I;León
2020-03-31;1703;Gerencia de León;170304;C.S. SAN EMILIANO;18;1.892744479;-6.03948;42.9619753;SAN EMILIANO;León
2020-03-31;1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;48;0.691443388;-5.6824618;42.9003761;CUENCA BERNESGA;León
2020-03-31;1703;Gerencia de León;170309;C.S. BAÑEZA II;177;1.943559899;-5.9772118;42.2458606;BAÑEZA II;León
2020-03-31;1703;Gerencia de León;170311;C.S. LA MAGDALENA;27;1.076125947;-5.9752349;42.7934006;LA MAGDALENA;León
2020-03-31;1703;Gerencia de León;170319;C.S. MATALLANA DE TORIO;12;0.869565217;-5.5413909;42.9258494;MATALLANA DE TORIO;León
2020-03-31;1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;20;0.452898551;-5.0507432;42.4547098;SAHAGUN CAMPOS;León
2020-03-31;1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;80;1.014198783;-5.7168147;42.3454243;STA. MARIA PARAMO;León
2020-03-31;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;64;0.698537437;-5.489176;42.278276;VALENCIA DE D. JUAN;León
2020-03-31;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;262;1.341869398;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León
2020-03-31;1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;29;0.344131957;-4.1750585;42.7876987;AGUILAR DE CAMPOO;Palencia
2020-03-31;1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;13;0.344462109;-4.624195;42.3504747;CARRION DE LOS CONDES;Palencia
2020-03-31;1705;Gerencia de Palencia;170510;C.S. OSORNO;16;0.754005655;-4.3972754;42.42559;OSORNO;Palencia
2020-03-31;1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;23;0.749674055;-4.7078451;42.1692388;PAREDES DE NAVA;Palencia
2020-03-31;1705;Gerencia de Palencia;170514;C.S. SALDAÑA;20;0.339443313;-4.7204164;42.560098;SALDAÑA;Palencia
2020-03-31;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;17;0.917926566;-4.1999618;42.0367418;TORQUEMADA;Palencia
2020-03-31;1706;Gerencia de Salamanca;170603;C.S. BEJAR;157;0.976550351;-5.8578389;40.3892584;BEJAR;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170605;C.S. CANTALAPIEDRA;7;0.380021716;-5.21837;41.0921314;CANTALAPIEDRA;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;220;1.500886888;-6.4762406;40.6126798;CIUDAD RODRIGO;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170607;C.S. MIGUEL ARMIJO;417;2.029098341;-5.6938414;40.9687413;MIGUEL ARMIJO;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;561;2.171724992;-5.6376245;40.9715334;GARRIDO SUR;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170615;C.S. LA ALBERCA;14;0.774336283;-6.1369235;40.5281138;LA ALBERCA;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;88;0.874490709;-5.2549602;40.8839787;PEÑARANDA;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170635;C.S. UNIVERSIDAD CENTRO;172;1.496693352;-5.6668451;40.9635604;UNIVERSIDAD CENTRO;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170636;C.S. SAN JUAN;323;2.09576953;-5.6596496;40.9722411;SAN JUAN;Salamanca
2020-03-31;1707;Gerencia de Segovia;170701;C.S. CANTALEJO;150;1.800504141;-3.9413908;41.2406977;CANTALEJO;Segovia
2020-03-31;1707;Gerencia de Segovia;170702;C.S. CARBONERO EL MAYOR;221;2.383263237;-4.1840569;41.1764848;CARBONERO EL MAYOR;Segovia
2020-03-31;1707;Gerencia de Segovia;170707;C.S. RIAZA;20;0.45882083;-3.4554609;41.3634767;RIAZA;Segovia
2020-03-31;1707;Gerencia de Segovia;170710;C.S. SEGOVIA III;405;2.64446621;-4.120243;40.94888;SEGOVIA III;Segovia
2020-03-31;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;54;1.882845188;-3.712417;41.329873;SEPULVEDA;Segovia
2020-03-31;1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;15;1.076812635;-2.8636289;41.4257913;BERLANGA DE DUERO;Soria
2020-03-31;1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;110;1.998546512;-3.0173364;41.5822815;EL BURGO DE OSMA;Soria
2020-03-31;1708;Gerencia de Soria;170808;C.S. OLVEGA;21;0.499286733;-1.9769546;41.7233482;OLVEGA;Soria
2020-03-31;1708;Gerencia de Soria;170812;C.S. S.PEDRO MANRIQUE;16;1.746724891;-2.293891;42.0324759;S.PEDRO MANRIQUE;Soria
2020-03-31;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;432;1.822861724;-2.4772902;41.7676962;SORIA NORTE;Soria
2020-03-31;1709;Gerencia de Valladolid Oeste;170902;C.S. ARTURO EYRIES;249;1.313429687;-4.7469394;41.6284171;ARTURO EYRIES;Valladolid
2020-03-31;1709;Gerencia de Valladolid Oeste;170913;C.S. MEDINA DE RIOSECO;50;0.762543846;-5.0000709;41.858445;MEDINA DE RIOSECO;Valladolid
2020-03-31;1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;2;0.092635479;-5.2179261;41.8799318;VILLAFRECHOS;Valladolid
2020-03-31;1709;Gerencia de Valladolid Oeste;170926;C.S. VALLADOLID RURAL II;52;0.594761524;-4.8965168;41.7013384;VALLADOLID RURAL II;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171013;C.S. CANTERAC;150;1.341081806;-4.7165076;41.6425339;CANTERAC;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171016;C.S. PORTILLO;107;0.925285368;-4.5726832;41.4774359;PORTILLO;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171017;C.S. SERRADA;23;0.432493419;-4.8411889;41.4508581;SERRADA;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171026;C.S. CIGALES;58;0.772509323;-4.660676;41.7859567;CIGALES;Valladolid
2020-03-31;1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;7;0.152041703;-6.3315738;41.7589564;ALCAÑICES;Zamora
2020-03-31;1711;Gerencia de Zamora;171103;C.S. ALTA SANABRIA;0;0.0;-6.879117;42.0861616;ALTA SANABRIA;Zamora
2020-03-31;1711;Gerencia de Zamora;171105;C.S. BENAVENTE SUR;65;0.445419037;-5.6713176;41.9561123;BENAVENTE SUR;Zamora
2020-03-31;1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;3;0.098716683;-6.0366846;41.9912912;CAMARZANA DE TERA;Zamora
2020-03-31;1711;Gerencia de Zamora;171107;C.S. VILLARRIN;6;0.201207243;-5.6350913;41.766661;VILLARRIN;Zamora
2020-03-31;1711;Gerencia de Zamora;171116;C.S. TABARA;19;0.565812984;-6.0110225;41.8448438;TABARA;Zamora
2020-03-31;1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;2;0.108108108;-6.0490574;42.0931624;SANTIBAÑEZ VIDRIAL;Zamora
2020-03-31;1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;34;0.476992144;-5.7908384;41.5774755;ZAMORA NORTE;Zamora
2020-03-31;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;47;0.601638505;-5.7520988;41.4477098;ZAMORA SUR;Zamora
2020-04-01;1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;69;0.908133719;-5.1146939;40.1963342;ARENAS SAN PEDRO;Ávila
2020-04-01;1701;Gerencia de Ávila;170103;C.S. AVILA ESTACION;456;2.664640916;-4.61;40.685;AVILA ESTACION;Ávila
2020-04-01;1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;25;0.544662309;-4.8384527;40.4092233;BURGOHONDO;Ávila
2020-04-01;1701;Gerencia de Ávila;170110;C.S. CANDELEDA;56;1.117987622;-5.2770352;40.1758101;CANDELEDA;Ávila
2020-04-01;1701;Gerencia de Ávila;170111;C.S. CEBREROS;100;1.153934918;-4.4395554;40.4517812;CEBREROS;Ávila
2020-04-01;1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;37;1.670428894;-5.0026168;40.9224581;FONTIVEROS;Ávila
2020-04-01;1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;79;1.318424566;-4.3241213;40.6144359;LAS NAVAS MARQUES;Ávila
2020-04-01;1701;Gerencia de Ávila;170119;C.S. SOTILLO DE ADRADA;37;0.335327171;-4.6472208;40.2954901;SOTILLO DE ADRADA;Ávila
2020-04-01;1701;Gerencia de Ávila;170122;C.S. AVILA SUR ESTE;357;2.220287331;-4.5452636;40.6528095;AVILA SUR ESTE;Ávila
2020-04-01;1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;131;1.492367282;-3.3925833;42.6158001;BRIVIESCA;Burgos
2020-04-01;1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;260;1.606624235;-3.6981439;42.351365;I. LOPEZ SAIZ;Burgos
2020-04-01;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;144;1.250217052;-3.6969143;42.2629834;BURGOS RURAL SUR;Burgos
2020-04-01;1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;33;1.815181518;-2.7067503;42.7338412;CONDADO DE TREVIÑO;Burgos
2020-04-01;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;190;1.245656592;-3.6191225;42.3758528;GAMONAL ANTIGUA;Burgos
2020-04-01;1702;Gerencia de Burgos;170216;C.S. LERMA;76;1.260992202;-3.7309756;41.9826165;LERMA;Burgos
2020-04-01;1702;Gerencia de Burgos;170218;C.S. LOS CUBOS;170;1.143395211;-3.742717;42.3602119;LOS CUBOS;Burgos
2020-04-01;1702;Gerencia de Burgos;170221;C.S. MIRANDA ESTE;217;1.1721493;-3.0550817;42.6675161;MIRANDA ESTE;Burgos
2020-04-01;1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;12;0.631911532;-4.008123;42.17932;PAMPLIEGA;Burgos
2020-04-01;1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;20;0.633111744;-3.0397322;41.9837379;QUINTANAR SIERRA;Burgos
2020-04-01;1702;Gerencia de Burgos;170228;C.S. SANTA CLARA;220;1.275732096;-3.6638629;42.3283523;SANTA CLARA;Burgos
2020-04-01;1702;Gerencia de Burgos;170230;C.S. VALLE DE LOSA;0;0.0;-3.1799508;42.9747524;VALLE DE LOSA;Burgos
2020-04-01;1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;3;0.326441785;-3.8782143;42.9170306;VALLE VALDEBEZANA;Burgos
2020-04-01;1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;14;0.563607085;-4.0436158;42.5457831;VILLADIEGO;Burgos
2020-04-01;1702;Gerencia de Burgos;170237;C.S. LAS HUELGAS;159;1.46287607;-3.7350745;42.3342952;LAS HUELGAS;Burgos
2020-04-01;1703;Gerencia de León;170302;C.S. ASTORGA I;332;2.649852343;-6.0592017;42.472513;ASTORGA I;León
2020-04-01;1703;Gerencia de León;170303;C.S. ASTORGA II;65;1.657317695;-6.1802328;42.4989784;ASTORGA II;León
2020-04-01;1703;Gerencia de León;170304;C.S. SAN EMILIANO;19;1.997896951;-6.03948;42.9619753;SAN EMILIANO;León
2020-04-01;1703;Gerencia de León;170306;C.S. CISTIERNA;64;1.099656357;-5.074482;42.8018865;CISTIERNA;León
2020-04-01;1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;49;0.705848459;-5.6824618;42.9003761;CUENCA BERNESGA;León
2020-04-01;1703;Gerencia de León;170308;C.S. LA BAÑEZA I;500;3.954132068;-5.9064216;42.2735381;LA BAÑEZA I;León
2020-04-01;1703;Gerencia de León;170309;C.S. BAÑEZA II;185;2.031404414;-5.9772118;42.2458606;BAÑEZA II;León
2020-04-01;1703;Gerencia de León;170311;C.S. LA MAGDALENA;26;1.03626943;-5.9752349;42.7934006;LA MAGDALENA;León
2020-04-01;1703;Gerencia de León;170314;C.S. CONDESA;213;1.020995111;-5.5759819;42.5974726;CONDESA;León
2020-04-01;1703;Gerencia de León;170318;C.S. MANSILLA MULAS;37;0.781910397;-5.3429113;42.4399063;MANSILLA MULAS;León
2020-04-01;1703;Gerencia de León;170326;C.S. VALDERAS;21;0.604664555;-5.4625731;42.0951135;VALDERAS;León
2020-04-01;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;70;0.764025322;-5.489176;42.278276;VALENCIA DE D. JUAN;León
2020-04-01;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;271;1.387964149;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León
2020-04-01;1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;135;0.914200582;-6.3377018;42.6657692;BEMBIBRE;León
2020-04-01;1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;40;0.332474441;-6.6923743;42.6184913;CACABELOS;León
2020-04-01;1704;Gerencia de Ponferrada;170403;C.S. FABERO;6;0.091617041;-6.7032857;42.8176963;FABERO;León
2020-04-01;1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;145;0.669962575;-6.5098923;42.5043763;PONFERRADA I;León
2020-04-01;1704;Gerencia de Ponferrada;170405;C.S. PONFERRADA II;199;0.863902757;-6.5770514;42.6316193;PONFERRADA II;León
2020-04-01;1704;Gerencia de Ponferrada;170406;C.S. PONFERRADA III;135;0.817884406;-6.6573868;42.5029679;PONFERRADA III;León
2020-04-01;1704;Gerencia de Ponferrada;170409;C.S. VILLABLINO;62;0.691501227;-6.3637869;42.924184;VILLABLINO;León
2020-04-01;1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;30;0.355998576;-4.1750585;42.7876987;AGUILAR DE CAMPOO;Palencia
2020-04-01;1705;Gerencia de Palencia;170502;C.S. BALTANAS;8;0.395061728;-4.1664881;41.9106172;BALTANAS;Palencia
2020-04-01;1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;19;0.503444621;-4.624195;42.3504747;CARRION DE LOS CONDES;Palencia
2020-04-01;1705;Gerencia de Palencia;170510;C.S. OSORNO;18;0.848256362;-4.3972754;42.42559;OSORNO;Palencia
2020-04-01;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;17;0.917926566;-4.1999618;42.0367418;TORQUEMADA;Palencia
2020-04-01;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;25;0.776156473;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;3;0.185070944;-6.734419;40.4082446;FUENTEGUINALDO;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;10;0.548546352;-5.9732262;40.8405196;MATILLA CAÑOS;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;3;0.182592818;-6.576536;40.3713532;ROBLEDA;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170630;C.S. TAMAMES;17;0.776610324;-6.1158181;40.6516889;TAMAMES;Salamanca
2020-04-01;1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;135;1.575630252;-4.4695964;41.1179671;NAVA DE LA ASUNCION;Segovia
2020-04-01;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;54;1.882845188;-3.712417;41.329873;SEPULVEDA;Segovia
2020-04-01;1708;Gerencia de Soria;170801;C.S. AGREDA;7;0.205038079;-1.9990845;41.8696333;AGREDA;Soria
2020-04-01;1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;116;2.10755814;-3.0173364;41.5822815;EL BURGO DE OSMA;Soria
2020-04-01;1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;36;0.944138474;-3.1059501;41.8083737;SAN LEONARDO YAGÜE;Soria
2020-04-01;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;466;1.966327693;-2.4772902;41.7676962;SORIA NORTE;Soria
2020-04-01;1709;Gerencia de Valladolid Oeste;170915;C.S. PARQUESOL;296;1.030748337;-4.7609774;41.6353453;PARQUESOL;Valladolid
2020-04-01;1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;2;0.092635479;-5.2179261;41.8799318;VILLAFRECHOS;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171009;C.S. PILARICA;172;1.044957473;-4.7114053;41.6545997;PILARICA;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171020;C.S. OLMEDO;27;0.617425109;-4.695628;41.2972206;OLMEDO;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171024;C.S. GAMAZO;265;1.452691591;-4.7262911;41.6498853;GAMAZO;Valladolid
2020-04-01;1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;70;0.56315366;-5.7625318;42.0547064;BENAVENTE NORTE;Zamora
2020-04-01;1711;Gerencia de Zamora;171112;C.S. SANTA ELENA;119;0.940934609;-5.7494898;41.4989997;SANTA ELENA;Zamora
2020-04-01;1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;38;0.533108866;-5.7908384;41.5774755;ZAMORA NORTE;Zamora
2020-04-02;1701;Gerencia de Ávila;170110;C.S. CANDELEDA;57;1.137951687;-5.2770352;40.1758101;CANDELEDA;Ávila
2020-04-02;1701;Gerencia de Ávila;170111;C.S. CEBREROS;104;1.200092315;-4.4395554;40.4517812;CEBREROS;Ávila
2020-04-02;1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;42;1.896162528;-5.0026168;40.9224581;FONTIVEROS;Ávila
2020-04-02;1701;Gerencia de Ávila;170117;C.S. PIEDRAHITA;18;0.504201681;-5.308102;40.5423616;PIEDRAHITA;Ávila
2020-04-02;1702;Gerencia de Burgos;170214;C.S. GARCIA LORCA;173;1.035742082;-3.6258658;42.352035;GARCIA LORCA;Burgos
2020-04-02;1702;Gerencia de Burgos;170217;C.S. LOS COMUNEROS;286;1.673101673;-3.6855424;42.3637215;LOS COMUNEROS;Burgos
2020-04-02;1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;12;0.631911532;-4.008123;42.17932;PAMPLIEGA;Burgos
2020-04-02;1702;Gerencia de Burgos;170227;C.S. SAN AGUSTIN;314;1.427921783;-3.6970311;42.3120645;SAN AGUSTIN;Burgos
2020-04-02;1702;Gerencia de Burgos;170235;C.S. VILLARCAYO;29;0.665442864;-3.5891204;42.8916432;VILLARCAYO;Burgos
2020-04-02;1703;Gerencia de León;170308;C.S. LA BAÑEZA I;519;4.104389087;-5.9064216;42.2735381;LA BAÑEZA I;León
2020-04-02;1703;Gerencia de León;170314;C.S. CONDESA;223;1.068929153;-5.5759819;42.5974726;CONDESA;León
2020-04-02;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;275;1.408450704;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León
2020-04-02;1704;Gerencia de Ponferrada;170403;C.S. FABERO;6;0.091617041;-6.7032857;42.8176963;FABERO;León
2020-04-02;1704;Gerencia de Ponferrada;170408;C.S. TORENO;3;0.071564885;-6.5033694;42.7810332;TORENO;León
2020-04-02;1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;139;1.11763287;-6.6267109;42.5980544;PONFERRADA IV;León
2020-04-02;1705;Gerencia de Palencia;170510;C.S. OSORNO;19;0.895381715;-4.3972754;42.42559;OSORNO;Palencia
2020-04-02;1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;235;1.908241981;-5.5135134;40.7460397;ALBA DE TORMES;Salamanca
2020-04-02;1706;Gerencia de Salamanca;170605;C.S. CANTALAPIEDRA;7;0.380021716;-5.21837;41.0921314;CANTALAPIEDRA;Salamanca
2020-04-02;1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;98;0.973864653;-5.2549602;40.8839787;PEÑARANDA;Salamanca
2020-04-02;1706;Gerencia de Salamanca;170625;C.S. PIZARRALES-VIDAL;287;1.916783544;-5.6796761;40.9778179;PIZARRALES-VIDAL;Salamanca
2020-04-02;1707;Gerencia de Segovia;170704;C.S. FUENTESAUCO;32;2.32389252;-4.0940193;41.4080459;FUENTESAUCO;Segovia
2020-04-02;1707;Gerencia de Segovia;170705;C.S. NAVAFRIA;68;3.012848914;-3.7774351;41.0988251;NAVAFRIA;Segovia
2020-04-02;1707;Gerencia de Segovia;170710;C.S. SEGOVIA III;454;2.964413973;-4.120243;40.94888;SEGOVIA III;Segovia
2020-04-02;1708;Gerencia de Soria;170801;C.S. AGREDA;8;0.234329233;-1.9990845;41.8696333;AGREDA;Soria
2020-04-02;1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;125;2.271075581;-3.0173364;41.5822815;EL BURGO DE OSMA;Soria
2020-04-02;1708;Gerencia de Soria;170808;C.S. OLVEGA;22;0.523062292;-1.9769546;41.7233482;OLVEGA;Soria
2020-04-02;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;485;2.046499852;-2.4772902;41.7676962;SORIA NORTE;Soria
2020-04-02;1709;Gerencia de Valladolid Oeste;170916;C.S. PISUERGA;231;1.006185208;-4.8403081;41.5926952;PISUERGA;Valladolid
2020-04-02;1709;Gerencia de Valladolid Oeste;170925;C.S. VILLALON DE CAMPOS;11;0.485865724;-5.059256;42.1180914;VILLALON DE CAMPOS;Valladolid
2020-04-02;1710;Gerencia de Valladolid Este;171012;C.S. RONDILLA II;182;1.278808319;-4.7205359;41.664046;RONDILLA II;Valladolid
2020-04-02;1710;Gerencia de Valladolid Este;171018;C.S. TUDELA;127;1.092567103;-4.4669681;41.6034399;TUDELA;Valladolid
2020-04-02;1710;Gerencia de Valladolid Este;171024;C.S. GAMAZO;278;1.523955707;-4.7262911;41.6498853;GAMAZO;Valladolid
2020-04-02;1711;Gerencia de Zamora;171101;C.S. PARADA DEL MOLINO;150;0.997605746;-5.7547882;41.5067966;PARADA DEL MOLINO;Zamora
2020-04-02;1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;4;0.131622244;-6.0366846;41.9912912;CAMARZANA DE TERA;Zamora
2020-04-02;1711;Gerencia de Zamora;171111;C.S. PUERTA NUEVA;117;0.699970087;-5.7402331;41.500653;PUERTA NUEVA;Zamora
2020-04-02;1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;10;0.279485746;-5.4276016;41.8843207;VILLALPANDO;Zamora
2020-04-03;1701;Gerencia de Ávila;170103;C.S. AVILA ESTACION;495;2.892537837;-4.61;40.685;AVILA ESTACION;Ávila
2020-04-03;1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;103;1.18978861;-4.6711786;40.6384702;AVILA RURAL;Ávila
2020-04-03;1701;Gerencia de Ávila;170111;C.S. CEBREROS;107;1.234710362;-4.4395554;40.4517812;CEBREROS;Ávila
2020-04-03;1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;43;1.941309255;-5.0026168;40.9224581;FONTIVEROS;Ávila
2020-04-03;1701;Gerencia de Ávila;170116;C.S. MOMBELTRAN;15;0.60950833;-4.996585;40.2764479;MOMBELTRAN;Ávila
2020-04-03;1702;Gerencia de Burgos;170203;C.S. ARANDA SUR;259;1.601731602;-3.706626;41.6526832;ARANDA SUR;Burgos
2020-04-03;1702;Gerencia de Burgos;170204;C.S. BELORADO;125;3.210891343;-3.2049005;42.3861643;BELORADO;Burgos
2020-04-03;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;160;1.389130057;-3.6969143;42.2629834;BURGOS RURAL SUR;Burgos
2020-04-03;1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;33;1.815181518;-2.7067503;42.7338412;CONDADO DE TREVIÑO;Burgos
2020-04-03;1702;Gerencia de Burgos;170219;C.S. MEDINA DE POMAR;51;0.758026159;-3.3979847;42.9017164;MEDINA DE POMAR;Burgos
2020-04-03;1702;Gerencia de Burgos;170227;C.S. SAN AGUSTIN;325;1.47794452;-3.6970311;42.3120645;SAN AGUSTIN;Burgos
2020-04-03;1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;4;0.410677618;-3.245942;42.763078;VALLE TOBALINA;Burgos
2020-04-03;1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;23;0.622799892;-3.2710544;43.1138884;VALLE DE MENA;Burgos
2020-04-03;1702;Gerencia de Burgos;170235;C.S. VILLARCAYO;31;0.711335475;-3.5891204;42.8916432;VILLARCAYO;Burgos
2020-04-03;1703;Gerencia de León;170306;C.S. CISTIERNA;65;1.116838488;-5.074482;42.8018865;CISTIERNA;León
